id,name,symbol,slug,date_added,price 
2452,Tokenbox,TBX,tokenbox,2018-01-23T00:00:00.000Z,0.0744434107338
4895,HyperExchange,HX,hyperexchange,2019-11-08T00:00:00.000Z,0.0143504518447
3687,BitBall,BTB,bitball,2019-01-10T00:00:00.000Z,0.00440087641003
659,Bitswift,BITS,bitswift,2014-10-05T00:00:00.000Z,0.218001067104
3432,Rapids,RPD,rapids,2018-10-11T00:00:00.000Z,8.62937395346e-05
3703,ADAMANT Messenger,ADM,adamant-messenger,2019-01-17T00:00:00.000Z,0.00995308693861
4942,Digital Gold,GOLD,digital-gold,2019-11-18T00:00:00.000Z,62.1561787693
1382,NoLimitCoin,NLC2,nolimitcoin,2016-09-12T00:00:00.000Z,0.00136476768796
4707,Nexxo,NEXXO,nexxo,2019-09-27T00:00:00.000Z,0.00390154999296
2924,FNKOS,FNKOS,fnkos,2018-07-30T00:00:00.000Z,0.0053634998665
1998,Ormeus Coin,ORMEUS,ormeus-coin,2017-09-29T00:00:00.000Z,0.0228204883929
3958,RedFOX Labs,RFOX,redfox-labs,2019-05-22T00:00:00.000Z,0.00601811636129
1715,MobileGo,MGO,mobilego,2017-06-11T00:00:00.000Z,0.00811376685979
2988,Pigeoncoin,PGN,pigeoncoin,2018-07-30T00:00:00.000Z,0.000138672253024
2105,Pirl,PIRL,pirl,2017-10-27T00:00:00.000Z,0.0105827053873
2493,STK,STK,stk,2018-02-01T00:00:00.000Z,0.00237061182764
35,Phoenixcoin,PXC,phoenixcoin,2013-07-04T00:00:00.000Z,0.0100595908202
3274,Carboneum [C8] Token,C8,carboneum-c8-token,2018-09-12T00:00:00.000Z,0.0154702721211
2162,Delphy,DPY,delphy,2017-11-08T00:00:00.000Z,0.0128267484969
823,GeoCoin,GEO,geocoin,2015-02-22T00:00:00.000Z,0.249780991714
3949,Asian Fintech,AFIN,asian-fintech,2019-05-20T00:00:00.000Z,0.00315439044728
2144,SHIELD,XSH,shield-xsh,2017-11-03T00:00:00.000Z,0.00153046351331
3243,Moneytoken,IMT,moneytoken,2018-08-30T00:00:00.000Z,8.28665840849e-05
4144,TrueFeedBack,TFB,truefeedback,2019-09-25T00:00:00.000Z,0.000362989585764
3867,NeoWorld Cash,NASH,neoworld-cash,2019-04-16T00:00:00.000Z,3.35755228638e-05
3893,NOW Token,NOW,now-token,2019-04-29T00:00:00.000Z,0.00916616518833
1019,Manna,MANNA,manna,2015-07-27T00:00:00.000Z,0.00117465903579
1308,HEAT,HEAT,heat-ledger,2016-07-12T00:00:00.000Z,0.0168234157188
2584,Debitum,DEB,debitum-network,2018-03-13T00:00:00.000Z,0.00381620519294
5233,WinCash,WCC,wincash,2020-02-21T00:00:00.000Z,0.506251371009
2258,Snovian.Space,SNOV,snov,2017-12-08T00:00:00.000Z,0.00206991089413
3929,BQT,BQTX,bqt,2019-05-10T00:00:00.000Z,0.00128975209241
2391,EchoLink,EKO,echolink,2018-01-15T00:00:00.000Z,0.00150388429698
1238,Espers,ESP,espers,2016-04-28T00:00:00.000Z,3.28099110958e-05
506,CannabisCoin,CANN,cannabiscoin,2014-08-02T00:00:00.000Z,0.00971227576921
1782,Ecobit,ECOB,ecobit,2017-07-05T00:00:00.000Z,0.00166925410776
3868,SignatureChain ,SIGN,signature-chain,2019-04-17T00:00:00.000Z,0.000953783091395
2686,Lendingblock,LND,lendingblock,2018-04-30T00:00:00.000Z,0.000922972721115
2110,Dovu,DOV,dovu,2017-10-27T00:00:00.000Z,0.00157937858195
233,SolarCoin,SLR,solarcoin,2014-03-29T00:00:00.000Z,0.0117997568583
2480,HalalChain,HLC,qitmeer,2018-01-29T00:00:00.000Z,0.0018195535257
3650,COVA,COVA,cova,2018-12-26T00:00:00.000Z,0.000283499818458
2880,Rate3,RTE,rate3,2018-06-27T00:00:00.000Z,0.000795623548541
3763,ODUWA,OWC,oduwa,2019-02-25T00:00:00.000Z,0.300449443878
2724,Zippie,ZIPT,zippie,2018-05-13T00:00:00.000Z,0.00260096964711
5583,Hacken Token,HAI,hackenai,2020-05-13T00:00:00.000Z,0.0152726987155
4760,PANTHEON X,XPN,pantheon-x,2020-05-13T00:00:00.000Z,0.00662296414004
2978,AceD,ACED,aced,2018-07-30T00:00:00.000Z,0.00361237644919
148,Auroracoin,AUR,auroracoin,2014-02-27T00:00:00.000Z,0.0385292822545
4287,Jobchain,JOB,jobchain,2019-12-23T00:00:00.000Z,0.000160356763463
1658,Lunyr,LUN,lunyr,2017-05-01T00:00:00.000Z,0.301824181756
633,ExclusiveCoin,EXCL,exclusivecoin,2014-09-30T00:00:00.000Z,0.117997568583
2865,Trittium,TRTT,trittium,2018-07-10T00:00:00.000Z,0.00532572639467
3016,NeuroChain,NCC,neurochain,2018-08-01T00:00:00.000Z,0.0015759593295
4011,Bitsdaq,BQQQ,bitsdaq,2019-06-14T00:00:00.000Z,0.000255259750638
3366,SafeInsure,SINS,safeinsure,2018-10-01T00:00:00.000Z,0.0419335376749
3648,CoinUs,CNUS,coinus,2018-12-24T00:00:00.000Z,0.00198165081232
5272,Okschain,OKS,okschain,2020-03-09T00:00:00.000Z,0.000592640516442
2692,Nebula AI,NBAI,nebula-ai,2018-05-02T00:00:00.000Z,0.000532852427707
3280,RealTract,RET,realtract,2018-09-13T00:00:00.000Z,6.19897106395e-05
1991,Rivetz,RVT,rivetz,2017-09-25T00:00:00.000Z,0.0247173114358
4703,BonusCloud,BXC,bonuscloud,2019-09-24T00:00:00.000Z,0.000208334454102
2330,Pylon Network,PYLNT,pylon-network,2017-12-31T00:00:00.000Z,1.16427349464
3752,uPlexa,UPX,uplexa,2019-02-19T00:00:00.000Z,0.000276690522248
2279,Playkey,PKT,playkey,2017-12-13T00:00:00.000Z,0.0452165698343
293,Bitcoin Plus,XBC,bitcoin-plus,2014-05-04T00:00:00.000Z,4.43819327445
4035,Honest,HNST,honest,2019-06-20T00:00:00.000Z,0.00672899221049
4557,USDX,USDX,usdx,2019-10-31T00:00:00.000Z,0.167213312928
3965,TouchCon,TOC,touchcon,2019-05-24T00:00:00.000Z,0.00615782624449
5363,Cryptobuyer,XPT,cryptobuyer,2020-04-02T00:00:00.000Z,0.0110190111674
5046,Streamity,STM,streamity,2020-04-14T00:00:00.000Z,0.0118917149465
2407,AICHAIN,AIT,aichain,2018-01-16T00:00:00.000Z,0.00116842837416
3186,Zen Protocol,ZP,zen-protocol,2018-08-20T00:00:00.000Z,0.0276096498652
3203,Lobstex,LOBS,lobstex,2018-08-22T00:00:00.000Z,0.0313132058575
4809,Project WITH,WIKEN,project-with,2019-11-09T00:00:00.000Z,0.0018549665537
3094,Scorum Coins,SCR,scorum-coins,2018-08-07T00:00:00.000Z,0.0211449486974
2828,SPINDLE,SPD,spindle,2018-05-28T00:00:00.000Z,0.00017421913478
2209,Ink,INK,ink,2017-11-20T00:00:00.000Z,0.00132209408977
2380,ATN,ATN,atn,2018-01-12T00:00:00.000Z,0.00724341510116
2843,Ether Zero,ETZ,ether-zero,2018-06-05T00:00:00.000Z,0.00354322318031
4156,ImageCoin,IMG,imagecoin,2019-07-23T00:00:00.000Z,0.0605985319033
3879,ESBC,ESBC,esbc,2019-04-22T00:00:00.000Z,0.0250180949764
1106,StrongHands,SHND,stronghands,2015-10-30T00:00:00.000Z,3.6218490754e-05
2107,LUXCoin,LUX,luxcoin,2017-10-27T00:00:00.000Z,0.0632476602815
1638,WeTrust,TRST,trust,2017-04-20T00:00:00.000Z,0.00647985628405
2541,Storiqa,STQ,storiqa,2018-03-14T00:00:00.000Z,5.41167985395e-05
3942,Qwertycoin,QWC,qwertycoin,2019-05-16T00:00:00.000Z,4.73687612865e-06
3360,Eristica,ERT,eristica,2018-09-29T00:00:00.000Z,0.00338804899893
5847,Defis,XGM,defis,2020-07-14T00:00:00.000Z,0.00432944436099
5380,HUNT,HUNT,hunt,2020-03-30T00:00:00.000Z,0.00527183955075
1527,Waves Community Token,WCT,waves-community-token,2017-02-08T00:00:00.000Z,0.0580807838539
2972,ZPER,ZPR,zper,2018-07-25T00:00:00.000Z,0.000495933969087
2064,Maecenas,ART,maecenas,2017-10-18T00:00:00.000Z,0.00895451410167
3011,BitScreener Token,BITX,bitscreener-token,2018-07-31T00:00:00.000Z,0.0065955289385
3340,Mallcoin,MLC,mallcoin,2018-09-25T00:00:00.000Z,0.00327683340507
3735,VegaWallet Token,VGW,vegawallet-token,2019-02-11T00:00:00.000Z,0.0352804273669
80,Orbitcoin,ORB,orbitcoin,2013-12-21T00:00:00.000Z,0.175838376126
2889,Bob's Repair,BOB,bobs-repair,2018-07-03T00:00:00.000Z,0.00307014427833
1082,SIBCoin,SIB,sibcoin,2015-09-25T00:00:00.000Z,0.030312337873
3388,FREE Coin,FREE,free-coin,2018-10-04T00:00:00.000Z,6.41836391641e-08
799,SmileyCoin,SMLY,smileycoin,2015-01-28T00:00:00.000Z,3.52610718637e-05
1775,adToken,ADT,adtoken,2017-07-02T00:00:00.000Z,0.000698005839482
3051,Bitblocks,BBK,bitblocks,2018-08-03T00:00:00.000Z,0.00231555706186
1969,Sociall,SCL,sociall,2017-09-19T00:00:00.000Z,0.0330655071254
3084,Blocktrade Token,BTT,blocktrade-token,2018-08-06T00:00:00.000Z,0.00989921399028
2759,Patron,PAT,patron,2018-05-22T00:00:00.000Z,0.00138521123609
3719,StableUSD,USDS,stableusd,2019-02-05T00:00:00.000Z,0.992928613506
3584,TV-TWO,TTV,tv-two,2018-11-01T00:00:00.000Z,0.00121260724881
2920,0xcert,ZXC,0xcert,2018-07-12T00:00:00.000Z,0.00158069644943
2575,Bitcoin Private,BTCP,bitcoin-private,2018-03-10T00:00:00.000Z,0.113051233422
6,Novacoin,NVC,novacoin,2013-04-28T00:00:00.000Z,0.231335538026
4053,Q DAO Governance token v1.0,QDAO,q-dao-governance-token,2019-06-25T00:00:00.000Z,7.71609590311
2074,Ethereum Gold,ETG,ethereum-gold,2017-10-21T00:00:00.000Z,0.0264562789968
3285,Birake,BIR,birake,2018-09-13T00:00:00.000Z,0.0060449065604
1466,Hush,HUSH,hush,2016-12-01T00:00:00.000Z,0.0554860463519
2595,NANJCOIN,NANJ,nanjcoin,2018-03-20T00:00:00.000Z,2.75636926771e-05
2775,Faceter,FACE,faceter,2018-05-28T00:00:00.000Z,0.00113184823465
3210,MIB Coin,MIB,mib-coin,2018-08-22T00:00:00.000Z,0.00532810690996
3118,Graviocoin,GIO,graviocoin,2018-08-07T00:00:00.000Z,0.000459323548492
1708,Patientory,PTOY,patientory,2017-06-06T00:00:00.000Z,0.00750644817421
2678,TraDove B2BCoin,BBC,b2bcoin,2018-04-28T00:00:00.000Z,0.00105079792462
1340,Karbo,KRB,karbo,2016-08-11T00:00:00.000Z,0.0607251334914
3894,Crypto Sports,CSPN,crypto-sports,2019-05-01T00:00:00.000Z,0.190680796771
3241,FortKnoxster,FKX,fortknoxster,2018-08-30T00:00:00.000Z,0.00347578553281
3273,IQ.cash,IQ,iqcash,2018-09-12T00:00:00.000Z,0.0443862189475
1737,XEL,XEL,xel,2017-06-23T00:00:00.000Z,0.0056078052396
4165,CREDIT,CREDIT,credit,2019-07-24T00:00:00.000Z,2.39896246043e-05
3352,MidasProtocol,MAS,midasprotocol,2018-09-27T00:00:00.000Z,0.00210047362571
2621,Sentient Coin,SEN,consensus,2018-03-31T00:00:00.000Z,0.000376190268157
2472,Fortuna,FOTA,fortuna,2018-01-26T00:00:00.000Z,0.00105172236148
2512,UNIVERSAL CASH,UCASH,ucash,2018-02-09T00:00:00.000Z,4.87575306467e-05
2867,Bittwatt,BWT,bittwatt,2018-06-20T00:00:00.000Z,0.00163560986155
2573,Electrify.Asia,ELEC,electrifyasia,2018-03-09T00:00:00.000Z,0.000947725421872
3179,Arbidex,ABX,arbidex,2018-08-16T00:00:00.000Z,0.0246387359765
1861,Stox,STX,stox,2017-08-05T00:00:00.000Z,0.00983148166653
4680,FYDcoin,FYD,fydcoin,2020-02-24T00:00:00.000Z,0.00105146348243
3758,Max Property Group,MPG,max-property-group,2019-02-22T00:00:00.000Z,0.00350571574364
2771,RED,RED,red,2018-05-23T00:00:00.000Z,0.00383486448558
1387,VeriumReserve,VRM,veriumreserve,2016-09-17T00:00:00.000Z,0.171855864739
3638,Skychain,SKCH,skychain,2018-12-17T00:00:00.000Z,0.0660085408412
2862,Smartshare,SSP,smartshare,2018-06-14T00:00:00.000Z,0.0001064315544
2970,LocalCoinSwap,LCS,local-coin-swap,2018-07-25T00:00:00.000Z,0.00934634206601
3907,BitCash,BITC,bitcash,2019-05-24T00:00:00.000Z,0.0220652938668
2723,FuzeX,FXT,fuzex,2018-05-10T00:00:00.000Z,0.000534758435698
2567,DATx,DATX,datx,2018-03-08T00:00:00.000Z,0.000349358407846
3010,Coinsuper Ecosystem Network,CEN,coinsuper-ecosystem-network,2018-07-30T00:00:00.000Z,0.00135382322026
638,Trollcoin,TROLL,trollcoin,2014-09-30T00:00:00.000Z,0.000817804930776
4782,TurtleNetwork,TN,turtlenetwork,2019-11-11T00:00:00.000Z,0.00548815323995
2957,Olive,OLE,olive,2018-07-23T00:00:00.000Z,0.00174352756157
2374,BitDegree,BDG,bitdegree,2018-01-12T00:00:00.000Z,0.00124978994743
2462,AidCoin,AID,aidcoin,2018-01-24T00:00:00.000Z,0.0104502245224
5051,Bitcoin Free Cash,BFC,bitcoin-free-cash,2019-12-18T00:00:00.000Z,0.30152879865
5114,Coinsbit Token,CNB,coinsbit-token,2020-01-07T00:00:00.000Z,0.000358322614057
1810,CVCoin,CVN,cvcoin,2017-07-15T00:00:00.000Z,0.0382118519219
3813,PTON,PTON,pton,2019-03-25T00:00:00.000Z,3.15764401604e-05
4138,WinStars.live,WNL,winstars-live,2019-07-19T00:00:00.000Z,0.0248861916835
2568,JET8,J8T,jet8,2018-03-08T00:00:00.000Z,0.000635422223387
1464,Internet of People,IOP,internet-of-people,2016-11-29T00:00:00.000Z,0.0344527396343
5469,AMATEN,AMA,amaten,2020-04-16T00:00:00.000Z,0.0611174524082
4091,PIXEL,PXL,pixel,2019-07-10T00:00:00.000Z,0.0123486900587
3455,DEEX,DEEX,deex,2018-10-16T00:00:00.000Z,0.00805279166463
4834,Golos Blockchain,GLS,golos-blockchain,2019-10-24T00:00:00.000Z,0.00175097243208
3782,ONOToken,ONOT,onotoken,2019-03-07T00:00:00.000Z,2.6019745629e-05
5719,CACHE Gold,CGT,cache-gold,2020-06-22T00:00:00.000Z,65.653006941
1562,Swarm City,SWT,swarm-city,2017-03-03T00:00:00.000Z,0.0522920149814
2513,GoldMint,MNTP,goldmint,2018-02-09T00:00:00.000Z,0.231630391825
2525,Alphacat,ACAT,alphacat,2018-02-15T00:00:00.000Z,0.000158941743633
2015,ATMChain,ATM,attention-token-of-media,2017-10-04T00:00:00.000Z,9.50600650179e-05
275,PopularCoin,POP,popularcoin,2014-04-23T00:00:00.000Z,0.000107177424927
3461,PlayCoin [ERC20],PLX,playcoin-erc20,2018-07-15T00:00:00.000Z,0.000446060039481
3023,Semux,SEM,semux,2018-08-02T00:00:00.000Z,0.0341195213577
2946,Proton Token,PTT,proton-token,2018-07-19T00:00:00.000Z,5.23158406841e-05
3120,OWNDATA,OWN,owndata,2018-08-08T00:00:00.000Z,4.18387832125e-05
3605,Vites,VITES,vites,2018-11-13T00:00:00.000Z,1.16829275825e-05
3915,Merebel,MERI,merebel,2019-05-08T00:00:00.000Z,0.0693965898401
2687,Proxeus,XES,proxeus,2018-04-30T00:00:00.000Z,0.00152784986141
1894,The ChampCoin,TCC,the-champcoin,2017-08-15T00:00:00.000Z,0.00243928000239
3861,Infinitus Token,INF,infinitus-token,2019-04-12T00:00:00.000Z,0.0237006874769
4266,Monarch,MT,monarch,2019-08-20T00:00:00.000Z,0.0116993679009
4775,Bancacy,BNY,bancacy,2019-10-13T00:00:00.000Z,0.00316250949051
4034,Jarvis+,JAR,jarvis,2019-06-20T00:00:00.000Z,0.00407509157171
3055,EBCoin,EBC,ebcoin,2018-08-03T00:00:00.000Z,9.25036473183e-05
4142,Cubiex,CBIX,cubiex,2019-07-22T00:00:00.000Z,0.00519902446076
2478,CoinFi,COFI,coinfi,2018-01-29T00:00:00.000Z,0.00197374866493
2422,IDEX Membership,IDXM,idex-membership,2018-01-18T00:00:00.000Z,209.193916063
4183,Safex Cash,SFX,safex-cash,2019-11-04T00:00:00.000Z,0.00787463959494
3233,Ulord,UT,ulord,2018-09-06T00:00:00.000Z,0.00566402395377
1281,ION,ION,ion,2016-06-08T00:00:00.000Z,0.0304914445089
2236,MyWish,WISH,mywish,2017-11-28T00:00:00.000Z,0.0429847107233
2664,CryCash,CRC,crycash,2018-04-23T00:00:00.000Z,0.0854022006281
1244,HiCoin,XHI,hicoin,2016-05-04T00:00:00.000Z,9.23220439279e-05
1191,Memetic / PepeCoin,MEME,memetic,2016-03-14T00:00:00.000Z,0.0136690252715
1878,Shadow Token,SHDW,shadow-token,2017-08-12T00:00:00.000Z,0.0582978086367
2443,Trinity Network Credit,TNC,trinity-network-credit,2018-01-22T00:00:00.000Z,0.00122262409571
3931,Elementeum,ELET,elementeum,2019-05-13T00:00:00.000Z,0.0778443323052
2323,HEROcoin,PLAY,herocoin,2017-12-30T00:00:00.000Z,0.00215936703674
4762,ZVCHAIN,ZVC,zvchain,2019-10-07T00:00:00.000Z,0.000522088747413
1148,EverGreenCoin,EGC,evergreencoin,2016-01-10T00:00:00.000Z,0.027898831067
2481,Zeepin,ZPT,zeepin,2018-01-30T00:00:00.000Z,0.000802636184468
3596,Nerva,XNV,nerva,2018-11-06T00:00:00.000Z,0.023365855165
4785,Bitfex,BFX,bitfex,2019-10-15T00:00:00.000Z,0.00350487827475
3194,DPRating,RATING,dprating,2018-08-20T00:00:00.000Z,0.000153500855184
2421,VouchForMe,IPL,insurepal,2018-01-18T00:00:00.000Z,0.00170398112381
1931,Opus,OPT,opus,2017-08-29T00:00:00.000Z,0.0027758635936
2614,BlitzPredict,XBP,blitzpredict,2018-03-27T00:00:00.000Z,0.00102879860292
3365,VeriSafe,VSF,verisafe,2018-10-01T00:00:00.000Z,3.5701952077e-05
3523,SnodeCoin,SND,snodecoin,2018-10-30T00:00:00.000Z,0.00902334190529
3627,Block-Logic,BLTG,block-logic,2018-12-06T00:00:00.000Z,0.016797949921
644,GlobalBoost-Y,BSTY,globalboost-y,2014-10-03T00:00:00.000Z,0.021379757476
3592,Coin Lion,LION,coin-lion,2018-11-05T00:00:00.000Z,0.0118411546399
5124,Egoras Dollar,EUSD,egoras-dollar,2020-01-16T00:00:00.000Z,0.0497421867795
3696,SpectrumCash,XSM,spectrumcash,2019-01-14T00:00:00.000Z,0.000116352067607
3199,Cashbery Coin,CBC,cashbery-coin,2018-08-22T00:00:00.000Z,0.0056078052396
2464,Devery,EVE,devery,2018-01-24T00:00:00.000Z,0.00596618114994
3242,Beetle Coin,BEET,beetle-coin,2018-09-06T00:00:00.000Z,0.00159461836004
977,GravityCoin,GXX,gravitycoin,2015-06-26T00:00:00.000Z,0.0874923729723
2175,DecentBet,DBET,decent-bet,2017-11-13T00:00:00.000Z,0.00197413447533
1714,EncryptoTel [WAVES],ETT,encryptotel,2017-06-10T00:00:00.000Z,0.00595829306708
1617,Ultimate Secure Cash,USC,ultimate-secure-cash,2017-04-11T00:00:00.000Z,0.0357497584025
2479,Equal,EQL,equal,2018-01-29T00:00:00.000Z,0.00111514323617
3651,NEXT.coin,NEXT,next-coin,2018-12-28T00:00:00.000Z,0.05876512574
3095,Niobium Coin,NBC,niobium-coin,2018-08-06T00:00:00.000Z,0.00587573610233
2580,Leadcoin,LDC,leadcoin,2018-03-12T00:00:00.000Z,0.000462609309869
2418,Maverick Chain,MVC,maverick-chain,2018-01-17T00:00:00.000Z,0.00338804899893
3611,Noir,NOR,noir,2018-11-20T00:00:00.000Z,0.0178011051056
2624,Sentinel Chain,SENC,sentinel-chain,2018-04-02T00:00:00.000Z,0.00182981584026
4714,Business Credit Substitute,BCS,business-credit-substitute,2019-09-30T00:00:00.000Z,0.203223796498
3002,Master Contract Token,MCT,master-contract-token,2018-07-31T00:00:00.000Z,0.000633422528432
4746,Quiztok,QTCON,quiztok,2020-04-28T00:00:00.000Z,0.0111001425462
3901,KuboCoin,KUBO,kubocoin,2019-05-01T00:00:00.000Z,3.94705502005e-06
1845,IXT,IXT,ixledger,2017-07-27T00:00:00.000Z,0.00999660035615
3806,TigerCash,TCH,tigercash,2019-03-19T00:00:00.000Z,0.00628640275778
1916,BiblePay,BBP,biblepay,2017-08-27T00:00:00.000Z,0.000142310020296
2893,On.Live,ONL,on-live,2018-07-05T00:00:00.000Z,0.0162027217978
3264,Digital Insurance Token,DIT,digital-insurance-token,2018-09-11T00:00:00.000Z,0.00155780156385
2564,HOQU,HQX,hoqu,2018-03-08T00:00:00.000Z,0.00205152208349
2510,Datawallet,DXT,datawallet,2018-02-09T00:00:00.000Z,0.000888087379511
5657,Vether,VETH,vether,2020-06-05T00:00:00.000Z,1.94468360616
948,AudioCoin,ADC,audiocoin,2015-06-05T00:00:00.000Z,0.000349238464824
2597,UpToken,UP,uptoken,2018-03-21T00:00:00.000Z,0.00233043041417
960,FujiCoin,FJC,fujicoin,2015-06-14T00:00:00.000Z,0.000116829275825
181,Zeitcoin,ZEIT,zeitcoin,2014-03-20T00:00:00.000Z,9.15e-06
3439,iDealCash,DEAL,idealcash,2018-10-12T00:00:00.000Z,0.00023365855165
2002,TrezarCoin,TZC,trezarcoin,2017-09-29T00:00:00.000Z,0.00155769452901
5039,SBank,STS,sbank,2019-12-18T00:00:00.000Z,0.0547576864364
3323,PAYCENT,PYN,paycent,2018-09-21T00:00:00.000Z,0.00394791021933
2908,HashCoin,HSC,hashcoin,2018-07-09T00:00:00.000Z,2.61545418569e-05
87,FedoraCoin,TIPS,fedoracoin,2013-12-31T00:00:00.000Z,1.57769519813e-06
3115,Maximine Coin,MXM,maximine-coin,2018-08-07T00:00:00.000Z,0.00020315079248
2703,BetterBetting,BETR,betterbetting,2018-05-03T00:00:00.000Z,0.00117401799316
5520,Martkist,MARTK,martkist,2020-05-15T00:00:00.000Z,0.0275793877323
2902,POPCHAIN,PCH,popchain,2018-07-06T00:00:00.000Z,0.00037084533395
6022,PolypuX,PUX,polypux,2020-08-03T00:00:00.000Z,0.00824543971818
3679,Earneo,SNPC,earneo,2019-01-08T00:00:00.000Z,0.00193532748548
3859,Paytomat,PTI,paytomat,2019-04-11T00:00:00.000Z,0.00195934848435
3361,MintMe.com Coin,MINTME,mintme-com-coin,2018-09-30T00:00:00.000Z,0.00175243913738
2166,Ties.DB,TIE,tiesdb,2017-11-09T00:00:00.000Z,0.00793630632609
1967,Indorse Token,IND,indorse-token,2017-09-19T00:00:00.000Z,0.00856626723194
3953,Evedo,EVED,evedo,2019-05-21T00:00:00.000Z,0.0237953785169
3022,ZMINE,ZMN,zmine,2018-08-01T00:00:00.000Z,0.00198609768903
3784,OVCODE,OVC,ovcode,2019-03-07T00:00:00.000Z,0.00721807561948
3823,OLXA,OLXA,olxa,2019-03-27T00:00:00.000Z,0.000233448945881
1510,CryptoCarbon,CCRB,cryptocarbon,2017-01-19T00:00:00.000Z,0.0127343910649
2674,Masari,MSR,masari,2018-04-24T00:00:00.000Z,0.022274531804
3741,EurocoinToken,ECTE,eurocoin-token,2019-02-14T00:00:00.000Z,0.0739470558391
5536,AtromG8,AG8,atromg8,2020-05-04T00:00:00.000Z,0.0246508755675
1961,imbrex,REX,imbrex,2017-09-13T00:00:00.000Z,0.0360979096444
3148,MetaMorph,METM,metamorph,2018-08-13T00:00:00.000Z,0.00137883568166
4870,MesChain,MES,meschain,2019-11-22T00:00:00.000Z,0.000398923190766
3119,Alchemint Standards,SDS,alchemint-standards,2018-08-09T00:00:00.000Z,0.000970772889283
2242,Qbao,QBT,qbao,2017-12-02T00:00:00.000Z,0.0047098217137
2844,Shivom,OMX,shivom,2018-06-07T00:00:00.000Z,0.00033744914936
3386,Actinium,ACM,actinium,2018-10-04T00:00:00.000Z,0.0132291928136
1478,DECENT,DCT,decent,2016-12-10T00:00:00.000Z,0.00595679885356
2626,Friendz,FDZ,friends,2018-04-04T00:00:00.000Z,0.000581328277009
4902,MargiX,MGX,margix,2019-11-09T00:00:00.000Z,0.00303923236544
2679,Decentralized Machine Learning,DML,decentralized-machine-learning,2018-04-28T00:00:00.000Z,0.00109029500819
3878,Swap,XWP,swap,2019-04-23T00:00:00.000Z,0.0340348761053
25,Goldcoin,GLC,goldcoin,2013-06-14T00:00:00.000Z,0.00712700394928
2521,BioCoin,BIO,biocoin,2018-02-15T00:00:00.000Z,0.000349164767626
1841,Primalbase Token,PBT,primalbase,2017-07-27T00:00:00.000Z,234.572153354
2500,Zilla,ZLA,zilla,2018-02-03T00:00:00.000Z,0.00488229543673
3101,OptiToken,OPTI,optitoken,2018-08-07T00:00:00.000Z,0.0101641469968
1968,XPA,XPA,xpa,2017-09-19T00:00:00.000Z,0.00501500133074
3505,Typerium,TYPE,typerium,2018-10-25T00:00:00.000Z,0.000176406846475
4071,Ubricoin,UBN,ubricoin,2019-07-18T00:00:00.000Z,0.000122358705622
2898,GoNetwork,GOT,gonetwork,2018-07-05T00:00:00.000Z,0.00393504452716
3315,Playgroundz,IOG,playgroundz,2018-09-21T00:00:00.000Z,0.00991283216966
3112,Bitnation,XPAT,bitnation,2018-08-07T00:00:00.000Z,1.02029167814e-05
2863,HOLD,HOLD,hold,2018-08-13T00:00:00.000Z,0.000398652557025
3636,Lisk Machine Learning,LML,lisk-machine-learning,2018-12-14T00:00:00.000Z,0.00231708173517
10,Freicoin,FRC,freicoin,2013-05-03T00:00:00.000Z,0.00490711747327
2963,View,VIEW,view,2018-07-25T00:00:00.000Z,0.00782756148028
360,Motocoin,MOTO,motocoin,2014-06-03T00:00:00.000Z,0.0139397136861
2755,Raise,RAISE,raise,2018-05-22T00:00:00.000Z,0.0185242054547
2042,HelloGold,HGT,hellogold,2017-10-12T00:00:00.000Z,0.00103978055484
5002,SafeCapital,SCAP,safecapital,2019-12-05T00:00:00.000Z,0.155194903203
1066,Pakcoin,PAK,pakcoin,2015-09-15T00:00:00.000Z,0.00397219537805
2672,SRCOIN,SRCOIN,srcoin,2018-04-24T00:00:00.000Z,5.25667148003e-05
5447,Helix,HLIX,helix,2020-05-04T00:00:00.000Z,0.00948959791459
2899,Thrive Token,THRT,thrive-token,2018-07-05T00:00:00.000Z,0.00255407519312
2509,EtherSportz,ESZ,ethersportz,2018-02-09T00:00:00.000Z,0.0986763755012
